"8.3881,4.3367","8.3894,4.3438","8.4029,4.3324","8.3978,4.3423","8.4198,4.3428","8.4243,4.3437","8.4464,4.3426","8.4618,4.3512","8.4799,4.3491","8.4776,4.3411","8.5022,4.3633","8.5134,4.3596","8.5589,4.3838","8.578,4.4052","8.6069,4.421","8.6085,4.4192","8.6319,4.4347","8.6597,4.4526","8.6986,4.4816","8.7208,4.5081","8.743,4.5273","8.7441,4.5212","8.7669,4.5338","8.8013,4.5575","8.8304,4.5759","8.8612,4.588","8.887,4.5942","8.8887,4.5929","8.9155,4.6064","8.9337,4.6068","8.9816,4.6305","9.0183,4.6363","9.0261,4.6389","9.0415,4.6386","9.0533,4.6385","9.0906,4.6412","9.1359,4.6255","9.1559,4.6244","9.1871,4.6247","9.1862,4.6316","9.1963,4.6251","9.2448,4.6375","9.2894,4.6523","9.3138,4.658","9.3285,4.6361","9.3323,4.6489","9.3492,4.6539","9.3801,4.6719","9.4384,4.6856","9.4682,4.6965","9.4785,4.7065","9.4843,4.7039","9.5072,4.7084","9.5259,4.7263","9.5692,4.7571","9.6072,4.7709","9.6243,4.7764","9.6254,4.7755","9.6575,4.803","9.6725,4.8033","9.7074,4.816","9.7434,4.8216","9.7575,4.8369","9.7737,4.8309","9.7992,4.8349","9.8133,4.8368","9.8709,4.8542","9.9093,4.8584","9.9387,4.8714","9.9348,4.8732","9.9702,4.8727","9.9947,4.8794","10.0642,4.8915","10.0998,4.9164","10.1287,4.9161","10.1304,4.9055","10.1705,4.9264","10.2021,4.9367","10.2667,4.9595","10.2867,4.9832","10.3125,5.0012","10.325,4.9948","10.3481,5.0107","10.379,5.0346","10.4363,5.064","10.4672,5.0797","10.5018,5.1137","10.5076,5.1067","10.5343,5.1299","10.5584,5.1581","10.6009,5.2002","10.632,5.2384","10.6497,5.2632","10.6592,5.2717","10.6764,5.2888","10.7142,5.3231","10.7724,5.3641","10.7884,5.3858","10.8187,5.4016","10.8206,5.4058","10.8492,5.4323","10.8729,5.4484","10.9112,5.472","10.9448,5.5012","10.9731,5.5215","10.9677,5.5161","10.9877,5.5366","11.0207,5.5538","11.0388,5.581","11.056,5.6037","11.085,5.6345","11.0829,5.626","11.0954,5.6433","11.1089,5.6693","11.1172,5.7034","11.1335,5.7132","11.1415,5.7414","11.1422,5.749","11.1547,5.7658","11.1536,5.7797","11.1763,5.8276","11.1766,5.852","11.1891,5.8803","11.1895,5.8829","11.1999,5.8919","11.2009,5.914","11.2162,5.9598","11.2327,5.9821","11.2492,6.0027","11.2491,6.0043","11.26,6.0289","11.2745,6.0458","11.3087,6.0778","11.33,6.0997","11.3482,6.1146","11.3477,6.1106","11.3787,6.1361","11.3985,6.1348","11.4467,6.1789","11.4666,6.1802","11.4974,6.2064","11.4923,6.2057","11.5322,6.2288","11.5334,6.2301","11.5886,6.2915","11.6009,6.2901","11.6155,6.3222","11.6133,6.3203","11.6279,6.3335","11.6473,6.3521","11.6683,6.3837","11.6867,6.412","11.6891,6.4268","11.6967,6.4304","11.701,6.4457","11.7162,6.4696","11.7387,6.5022","11.7498,6.5262","11.7536,6.5363","11.7468,6.54","11.7673,6.5615","11.7809,6.5812","11.7885,6.6187","11.7907,6.6198","11.8235,6.6391","11.8137,6.6442","11.8303,6.6602","11.8485,6.6654","11.8872,6.6875","11.8887,6.6934","11.8971,6.711","11.8982,6.7008","11.9141,6.7089","11.9304,6.7133","11.9567,6.7255","11.9889,6.7353","12.0103,6.7382","12.0019,6.7467","12.0242,6.7436","12.0354,6.7408","12.0841,6.7342","12.1093,6.7516","12.1353,6.7382","12.1469,6.7238","12.1709,6.7318","12.1946,6.7314","12.2494,6.7203","12.2786,6.7199","12.292,6.7292","12.2987,6.7333","12.3273,6.7291","12.353,6.7245","12.4062,6.7303","12.4319,6.7272","12.4697,6.7196","12.473,6.729","12.4897,6.7133","12.5173,6.7078","12.5839,6.7097","12.6268,6.7041","12.661,6.7052","12.6619,6.7136","12.6881,6.7067","12.7294,6.7091","12.7716,6.71","12.8295,6.7129","12.855,6.7001","12.8532,6.6973","12.898,6.6994","12.9221,6.6879","12.9816,6.6687","13.0022,6.6525","13.0134,6.6441",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.7354,3.6282","7.733,3.6356","7.7483,3.6611","7.7329,3.658","7.7444,3.6708","7.7472,3.6882","7.7644,3.717","7.765,3.7323","7.7873,3.7419","7.7904,3.7369","7.7942,3.7597","7.8269,3.7717","7.8604,3.7728","7.8773,3.7874","7.9101,3.789","7.91,3.7916","7.939,3.7819","7.962,3.7793","8.0254,3.7814","8.0412,3.7842","8.0761,3.7936","8.0694,3.7913","8.0918,3.7988","8.1186,3.7995","8.1676,3.8137","8.2004,3.8279","8.2308,3.8271","8.2217,3.8308","8.2398,3.853","8.2699,3.8529","8.3436,3.9028","8.3568,3.933","8.3788,3.9449","8.3921,3.9436","8.416,3.9652","8.4538,4.0077","8.5026,4.0647","8.5283,4.0975","8.5691,4.1276","8.5742,4.1153","8.5957,4.1401","8.6229,4.1641","8.695,4.2219","8.7154,4.2452","8.7543,4.2713","8.7411,4.2609","8.7735,4.2991","8.8121,4.3117","8.8637,4.3569","8.8994,4.3768","8.924,4.3994","8.9247,4.4057","8.9586,4.4235","8.9735,4.4407","9.0119,4.4816","9.0425,4.5107","9.0481,4.5502","9.0482,4.5249","9.0725,4.5671","9.0911,4.5822","9.1377,4.6241","9.1504,4.6693","9.1669,4.6938","9.1668,4.7007","9.1855,4.7344","9.2125,4.7662","9.2424,4.821","9.272,4.8647","9.2869,4.8808","9.2949,4.8818","9.3168,4.9138","9.3328,4.9399","9.3871,4.9745","9.413,5.0015","9.4375,5.019","9.4459,5.0281","9.4749,5.0465","9.5088,5.0652","9.5969,5.1275","9.6371,5.1368","9.6828,5.1698","9.6726,5.1678","9.718,5.1955","9.7621,5.2139","9.8521,5.2825","9.8799,5.3066","9.9234,5.3293","9.9251,5.3359","9.9524,5.3566","10.004,5.3857","10.0428,5.4301","10.0857,5.4596","10.1066,5.4778","10.1232,5.4781","10.1358,5.4806","10.1929,5.5061","10.2408,5.5347","10.275,5.5416","10.3069,5.5528","10.2992,5.5559","10.3357,5.5644","10.3588,5.5517","10.4119,5.5639","10.4405,5.5763","10.4872,5.5956","10.4716,5.592","10.5149,5.614","10.5257,5.6179","10.5696,5.6407","10.6019,5.6675","10.622,5.687","10.6138,5.6875","10.6391,5.7003","10.6606,5.7171","10.6941,5.7419","10.7096,5.7556","10.7346,5.7603","10.7361,5.7613","10.7529,5.7755","10.7634,5.7838","10.7939,5.794","10.81,5.8044","10.8164,5.8022","10.8152,5.8161","10.8267,5.8076","10.8268,5.8086","10.8668,5.8023","10.8719,5.8184","10.87,5.8223","10.875,5.8284","10.8921,5.8287","10.8921,5.8282","10.9289,5.865","10.9415,5.8762","10.9574,5.8925","10.9592,5.8876","10.9744,5.9121","10.9905,5.9407","11.0288,5.9783","11.035,5.9931","11.0351,6.0131","11.053,6.0179","11.0603,6.0366","11.0751,6.066","11.1071,6.1247","11.1222,6.1471","11.1297,6.1695","11.14,6.1689","11.1467,6.1914","11.1636,6.2087","11.1898,6.242","11.2117,6.2614","11.2199,6.2728","11.2151,6.2851","11.2378,6.2901","11.2501,6.3023","11.2824,6.326","11.2979,6.336","11.311,6.3328","11.3113,6.3352","11.3327,6.3508","11.3479,6.3693","11.3644,6.4039","11.3879,6.4234","11.3987,6.4428","11.4025,6.4405","11.3993,6.459","11.4153,6.4744","11.4348,6.5153","11.4364,6.5116","11.4498,6.5357","11.4575,6.5285","11.468,6.5436","11.4684,6.5523","11.491,6.5696","11.5151,6.5785","11.5278,6.5792","11.5076,6.5874","11.5356,6.6044","11.552,6.5991","11.587,6.6165","11.604,6.6318","11.6171,6.6323","11.6198,6.637","11.6332,6.6504","11.6447,6.6619","11.6538,6.6798","11.6626,6.6831","11.6691,6.6937","11.6626,6.6996","11.6654,6.6971","11.6819,6.6994","11.685,6.7057","11.6947,6.7081","11.6941,6.7113","11.693,6.6948","11.6828,6.7145","11.7007,6.7161","11.7352,6.7411","11.7492,6.7378","11.7648,6.7619","11.7593,6.7568","11.7754,6.761","11.7913,6.7587","11.8026,6.7614","11.8466,6.7711","11.8686,6.7747","11.86,6.7719","11.8799,6.7784","11.9032,6.7781","11.9469,6.796","11.9585,6.795","11.97,6.7869","11.9703,6.7922","11.9842,6.7917","12.032,6.7984","12.0465,6.8192","12.0709,6.8212","12.0919,6.8322","12.0818,6.8274","12.0969,6.8248","12.0985,6.829","12.1552,6.8561","12.1817,6.8653","12.1918,6.8682","12.188,6.8744","12.2139,6.893","12.2276,6.877","12.2848,6.8911","12.3128,6.8967","12.3578,6.9018","12.3512,6.902","12.3904,6.8938","12.4086,6.8699","12.4468,6.8513","12.4951,6.8528","12.5228,6.8359","12.5246,6.8299","12.5647,6.8222","12.5849,6.7941","12.6637,6.7539","12.6856,6.7465","12.7074,6.7315","12.7135,6.729","12.7351,6.7097","12.7513,6.7197","12.8399,6.6873","12.8668,6.681","12.8823,6.6491","12.8979,6.6503","12.9111,6.6559","12.9418,6.6295","13.0082,6.613","13.0413,6.5866","13.0558,6.5845","13.0532,6.5858",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.7647,4.3858","7.7862,4.3788","7.7975,4.3725","7.7964,4.3677","7.8136,4.36","7.8303,4.3509","7.8697,4.358","7.8908,4.3552","7.9177,4.355","7.9105,4.3581","7.9344,4.3611","7.9538,4.3657","8.0015,4.3969","8.0157,4.4079","8.0527,4.4291","8.05,4.4246","8.0767,4.4567","8.1009,4.4795","8.1672,4.5358","8.1959,4.5857","8.2329,4.6185","8.2198,4.6233","8.2582,4.6683","8.2932,4.7041","8.3456,4.7608","8.3985,4.7898","8.4354,4.8326","8.4285,4.8168","8.4697,4.849","8.5222,4.8681","8.5966,4.9297","8.6409,4.9533","8.6847,4.9586","8.6883,4.9698","8.7235,4.9839","8.7748,4.9976","8.8343,5.0423","8.8672,5.0586","8.9121,5.0986","8.9157,5.0889","8.9444,5.1135","8.9846,5.1452","9.0399,5.1939","9.0624,5.2033","9.0982,5.2355","9.1019,5.2379","9.1338,5.2549","9.159,5.2967","9.2205,5.3827","9.2709,5.417","9.291,5.4514","9.2928,5.444","9.3328,5.4894","9.3503,5.513","9.4001,5.578","9.4475,5.6209","9.4621,5.6538","9.4606,5.6612","9.5089,5.7032","9.5361,5.7329","9.6089,5.8044","9.6444,5.838","9.7032,5.8783","9.6935,5.8761","9.7543,5.9187","9.7821,5.9494","9.8903,6.0055","9.9424,6.031","9.993,6.0689","9.9892,6.0787","10.0469,6.1112","10.0843,6.1555","10.1993,6.2375","10.2474,6.292","10.298,6.3186","10.294,6.3272","10.3466,6.3533","10.4077,6.4011","10.5248,6.4805","10.5622,6.5081","10.6307,6.5465","10.637,6.5342","10.6933,6.562","10.7603,6.5788","10.8744,6.6129","10.9335,6.622","11.0046,6.6378","11.0058,6.6414","11.0622,6.6598","11.1111,6.6642","11.2052,6.7138","11.2587,6.7255","11.2988,6.7438","11.2917,6.7337","11.348,6.7433","11.3802,6.7604","11.431,6.7753","11.4927,6.7859","11.5149,6.796","11.5214,6.7988","11.5296,6.8094","11.5489,6.812","11.608,6.8276","11.6232,6.8371","11.6451,6.8429","11.649,6.8533","11.6669,6.8474","11.6887,6.8461","11.7458,6.8337","11.764,6.8393","11.7915,6.842","11.801,6.8476","11.8193,6.8431","11.8449,6.8453","11.9107,6.8593","11.9487,6.8669","11.9821,6.8882","11.988,6.8697","12.0108,6.8845","12.0468,6.9038","12.1284,6.9106","12.1647,6.9121","12.1915,6.9222","12.1919,6.9198","12.2298,6.9204","12.2579,6.9197","12.3052,6.9157","12.3535,6.9106","12.3919,6.9085","12.3869,6.9119","12.4303,6.9092","12.4694,6.9201","12.5527,6.9222","12.5931,6.9197","12.6278,6.9224","12.6347,6.9115","12.6705,6.9194","12.7134,6.9108","12.7846,6.9122","12.8299,6.9013","12.8875,6.8776","12.88,6.8789","12.9102,6.8655","12.9521,6.8448","13.0067,6.8004","13.0395,6.7769","13.0678,6.7539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.0488,4.4614","7.0506,4.4875","7.0546,4.5214","7.0604,4.5141","7.0659,4.517","7.0676,4.544","7.1017,4.5695","7.1086,4.5759","7.1328,4.5807","7.13,4.579","7.1601,4.5956","7.1848,4.5875","7.2385,4.5873","7.2709,4.6046","7.3062,4.6022","7.3161,4.6026","7.345,4.5939","7.3836,4.5895","7.4445,4.5822","7.4948,4.583","7.5391,4.5911","7.5279,4.5937","7.5658,4.6001","7.6015,4.611","7.6586,4.6229","7.6897,4.6454","7.7296,4.6521","7.7345,4.6599","7.756,4.6914","7.7895,4.6906","7.8704,4.7546","7.9056,4.7964","7.9341,4.8399","7.9471,4.8386","7.9796,4.9007","8.0154,4.9306","8.0881,4.9987","8.1311,5.0435","8.1889,5.0675","8.1816,5.0586","8.2343,5.0781","8.2888,5.0882","8.3698,5.1104","8.4214,5.1133","8.4648,5.1094","8.4645,5.0995","8.5302,5.1043","8.5713,5.118","8.6522,5.1398","8.6837,5.1551","8.7246,5.1815","8.7179,5.1804","8.7547,5.1996","8.7832,5.211","8.8374,5.242","8.8805,5.2733","8.8981,5.3014","8.8983,5.2959","8.9399,5.3149","8.9662,5.3241","9.0444,5.3604","9.0879,5.3699","9.1257,5.3914","9.1254,5.3854","9.174,5.3921","9.1998,5.4116","9.2748,5.4191","9.3166,5.4308","9.3645,5.4451","9.3659,5.437","9.4114,5.4455","9.4453,5.4611","9.5148,5.4903","9.5389,5.5085","9.577,5.5355","9.5696,5.5353","9.6007,5.5523","9.6206,5.5776","9.6696,5.6199","9.6757,5.6252","9.7102,5.6479","9.7161,5.6382","9.7291,5.6627","9.7537,5.6793","9.8012,5.7073","9.8257,5.7286","9.8571,5.7366","9.868,5.7368","9.8887,5.7502","9.9203,5.7458","9.9672,5.7596","10.0108,5.7566","10.0515,5.7755","10.0554,5.7618","10.07,5.7786","10.1207,5.7966","10.1486,5.8115","10.1634,5.8369","10.1772,5.8389","10.1715,5.8369","10.1758,5.8642","10.184,5.8701","10.1883,5.8888","10.1963,5.9032","10.1913,5.9158","10.1861,5.9194","10.1979,5.9445","10.1943,5.9557","10.2205,5.9909","10.24,6.0052","10.2627,6.0286","10.2598,6.0348","10.2851,6.0534","10.2998,6.065","10.3599,6.0894","10.3932,6.0994","10.4244,6.1046","10.4224,6.1044","10.4546,6.11","10.4686,6.1325","10.5123,6.1484","10.5211,6.1758","10.5269,6.1738","10.5323,6.1808","10.5348,6.1907","10.5295,6.2051","10.548,6.2136","10.5475,6.2379","10.5386,6.2488","10.5412,6.2465","10.541,6.2607","10.537,6.2635","10.5245,6.3075","10.5319,6.3189","10.5415,6.3409","10.5357,6.3393","10.5536,6.3687","10.5499,6.369","10.5797,6.4018","10.5785,6.4039","10.6045,6.4066","10.5932,6.4091","10.6181,6.4171","10.6338,6.4217","10.6663,6.4555","10.6849,6.4666","10.6988,6.4988","10.7049,6.4939","10.7136,6.5185","10.73,6.5403","10.7549,6.6002","10.7758,6.6234","10.7783,6.6492","10.7915,6.6591","10.8036,6.6809","10.8193,6.7224","10.8488,6.7846","10.8617,6.8201","10.8762,6.8469","10.8768,6.8471","10.8903,6.8611","10.8956,6.8942","10.9402,6.9262","10.9331,6.9333","10.9592,6.9371","10.958,6.9334","10.9896,6.9351","11.0043,6.9488","11.047,6.9561","11.0529,6.966","11.0727,6.9836","11.0858,6.98","11.0946,7.0015","11.1085,7.0104","11.1546,7.0568","11.1673,7.0791","11.2018,7.1044","11.1877,7.1188","11.2173,7.1418","11.2438,7.1629","11.2829,7.2088","11.3142,7.2407","11.3394,7.2705","11.3365,7.2633","11.3596,7.2718","11.3827,7.2899","11.423,7.308","11.4284,7.3134","11.4501,7.3192","11.4456,7.3174","11.4594,7.3124","11.4753,7.3147","11.5073,7.3019","11.5207,7.2972","11.5388,7.2948","11.5294,7.2752","11.5429,7.2858","11.554,7.2868","11.5968,7.2887","11.613,7.2741","11.6398,7.2957","11.6421,7.3035","11.6708,7.296","11.6851,7.2993","11.7204,7.3099","11.7683,7.3322","11.7922,7.3463","11.7899,7.343","11.8267,7.3565","11.8558,7.359","11.9152,7.3912","11.9469,7.3956","11.9578,7.401","11.9673,7.4045","11.995,7.4128","12.0377,7.4159","12.0862,7.421","12.1117,7.4439","12.1357,7.4387","12.1297,7.4312","12.1475,7.4157","12.1485,7.4075","12.225,7.4215","12.248,7.4023","12.2594,7.399","12.2611,7.405","12.2993,7.4152","12.3268,7.3992","12.3878,7.3992","12.4121,7.404","12.4555,7.4067","12.4493,7.4182","12.4825,7.4113","12.533,7.3975","12.5731,7.3956","12.613,7.3982","12.6557,7.3934","12.6493,7.3885","12.6888,7.3858","12.7237,7.3604","12.8034,7.3458","12.8297,7.3241","12.869,7.3044","12.8648,7.3068","12.889,7.2839","12.8907,7.2809","12.9779,7.2635","12.9951,7.2698","13.0083,7.2427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
